Pallet: "claims", Extrinsic: "claim", Lowest values: [], Highest values: [], Steps: [100], Repeat: 100
u,extrinsic_time,storage_root_time
130,42031000,7527000
130,33962000,7363000
130,32169000,6466000
130,36068000,7677000
130,34745000,7313000
130,34753000,7433000
130,35871000,7444000
130,35234000,7789000
130,37653000,7505000
130,34896000,7560000
130,35983000,7322000
130,35388000,7324000
130,34237000,8243000
130,36326000,7735000
130,38455000,7132000
130,32866000,6207000
130,34788000,7378000
130,34903000,6626000
130,29123000,5818000
130,28086000,6236000
130,29481000,6039000
130,31542000,6039000
130,36289000,8613000
130,36194000,7616000
130,36264000,7421000
130,40171000,7141000
130,32589000,6914000
130,35864000,7509000
130,34561000,7130000
130,29841000,6148000
130,28117000,5926000
130,29797000,6068000
130,28244000,5943000
130,28118000,5862000
140,29017000,7203000
140,29101000,6778000
140,28968000,6745000
140,29150000,6785000
140,34414000,7881000
140,31044000,7263000
140,29200000,6855000
140,29269000,6894000
140,29412000,6737000
140,28302000,6960000
140,31443000,6939000
140,30475000,6863000
140,28967000,7183000
140,28935000,6745000
140,29817000,6939000
140,28912000,6763000
140,28687000,6653000
140,28964000,6892000
140,30288000,6743000
140,30637000,6717000
140,28962000,6864000
140,29949000,7156000
140,30728000,6837000
140,28156000,6895000
140,30317000,6890000
140,29891000,6637000
140,29753000,6849000
140,28729000,6875000
140,29493000,7081000
140,29023000,7529000
140,31647000,7019000
140,30135000,6859000
140,29013000,6798000
140,28964000,6913000
140,28875000,6896000
140,29008000,6973000
140,29290000,6771000
140,28465000,6960000
140,29669000,7546000
140,30954000,6694000
140,29930000,6711000
140,29361000,6715000
140,29509000,7489000
140,29604000,7120000
140,28785000,6904000
140,29293000,6837000
140,29387000,6717000
140,28337000,6713000
140,28307000,6785000
140,30614000,6722000
140,32054000,6692000
140,28715000,6743000
140,29531000,6971000
140,28726000,6882000
140,42560000,8320000
140,33042000,6946000
140,37509000,8771000
140,37125000,8735000
140,37330000,8753000
140,36895000,8901000
140,36408000,9134000
140,37338000,8794000
140,33835000,6922000
140,37043000,9118000
140,37692000,8747000
140,36498000,8872000
140,41254000,8635000
140,37160000,8600000
140,33824000,7353000
140,30594000,7186000
140,28965000,6620000
140,27833000,7208000
140,29490000,7154000
140,31297000,7381000
140,32774000,7185000
140,32852000,7333000
140,30261000,6855000
140,30145000,6821000
140,29476000,6985000
140,29236000,7448000
140,30763000,7162000
140,35676000,8737000
140,35032000,8022000
140,32863000,7640000
140,35462000,7660000
140,30154000,6895000
140,29007000,6909000
140,28667000,6821000
140,30449000,6990000
140,30931000,6826000
140,30287000,6872000
140,33686000,8838000
140,32442000,7239000
140,30002000,7001000
140,29219000,6797000
140,30562000,6967000
140,29601000,6981000
140,31892000,7239000
140,31858000,7075000
140,29980000,7001000
150,29442000,6970000
150,29966000,6898000
150,34766000,7495000
150,34860000,7403000
150,32823000,6793000
150,30013000,6982000
150,29240000,6739000
150,29095000,7697000
150,32088000,7043000
150,30408000,7265000
150,35671000,6987000
150,31906000,7124000
150,31217000,7595000
150,31252000,7370000
150,31677000,7054000
150,31177000,7125000
150,31472000,6772000
150,30420000,6866000
150,28040000,6673000
150,29167000,6870000
150,30556000,7736000
150,31446000,7667000
150,32293000,7061000
150,37054000,7951000
150,29651000,7421000
150,35290000,8486000
150,35957000,8441000
150,35834000,8981000
150,37946000,8786000
150,40747000,9796000
150,45090000,9849000
150,38473000,8784000
150,47127000,10969000
150,39188000,8703000
150,47224000,11285000
150,47377000,11400000
150,43266000,8604000
150,36138000,8616000
150,36386000,9024000
150,35628000,9463000
150,36207000,8949000
150,37136000,9171000
150,46466000,9976000
150,37408000,8434000
150,36091000,8487000
150,35699000,8869000
150,35416000,8413000
150,35444000,8694000
150,35806000,8734000
150,35705000,8451000
150,35359000,8729000
150,35849000,8653000
150,35616000,8417000
150,36103000,8450000
150,37136000,8482000
150,35151000,8462000
150,36125000,8565000
150,43179000,10176000
150,38539000,8441000
150,35819000,8463000
150,35238000,8467000
150,36363000,8591000
150,35914000,8503000
150,35739000,8482000
150,35937000,9740000
150,35660000,8600000
150,36386000,8866000
150,35442000,8471000
150,35898000,8555000
150,35236000,8400000
150,35203000,8825000
150,35651000,8376000
150,35526000,8391000
150,35592000,8486000
150,35556000,8408000
150,35210000,8427000
150,35353000,8548000
150,35186000,8472000
150,36377000,8410000
150,35223000,7942000
150,35663000,8216000
150,35179000,8534000
150,35279000,8581000
150,34480000,8544000
150,35233000,8461000
150,36074000,8734000
150,35370000,8099000
150,35683000,8395000
150,36329000,7251000
150,35525000,8377000
150,35757000,8647000
150,35635000,8791000
150,35564000,8674000
150,35612000,8129000
150,34749000,8797000
150,35176000,8819000
150,35230000,8591000
150,35383000,8191000
150,35454000,9027000
150,35589000,8525000
160,34727000,7178000
160,34093000,6592000
160,34271000,6575000
160,34217000,7497000
160,34271000,7890000
160,34143000,7246000
160,34716000,7225000
160,34106000,7079000
160,34182000,7064000
160,34057000,7270000
160,34616000,7394000
160,34144000,7444000
160,34349000,6860000
160,34883000,7380000
160,34250000,7542000
160,34586000,7415000
160,34064000,7226000
160,34271000,7382000
160,34129000,7200000
160,34154000,7246000
160,34941000,7546000
160,34451000,7350000
160,34143000,7228000
160,33635000,6760000
160,33881000,7502000
160,34459000,7352000
160,33697000,7141000
160,34344000,6767000
160,33906000,6818000
160,34157000,7248000
160,34232000,7243000
160,34531000,7415000
160,33769000,7082000
160,34517000,7158000
160,34373000,7158000
160,34303000,7242000
160,33910000,6343000
160,33605000,8065000
160,34346000,7059000
160,33988000,7201000
160,34521000,7245000
160,34583000,7238000
160,34360000,7165000
160,33909000,6890000
160,34910000,7296000
160,34750000,7264000
160,34222000,6625000
160,34103000,6494000
160,34824000,7390000
160,33843000,7205000
160,34259000,7358000
160,33979000,6726000
160,34252000,7865000
160,34604000,6370000
160,34697000,7211000
160,34224000,7233000
160,33834000,7173000
160,33986000,7439000
160,34012000,7531000
160,34324000,7667000
160,34102000,7253000
160,33799000,6756000
160,34277000,8315000
160,34100000,7178000
160,33844000,7345000
160,33689000,7172000
160,34470000,6723000
160,34067000,6734000
160,34564000,7187000
160,34404000,7196000
160,34403000,7232000
160,34798000,7056000
160,34069000,7062000
160,34381000,7204000
160,33936000,7207000
160,34189000,7492000
160,34650000,6843000
160,34265000,6272000
160,34261000,7253000
160,33825000,7183000
160,34129000,7611000
160,35328000,7237000
160,33981000,7366000
160,34486000,7262000
160,34322000,7184000
160,33690000,8024000
160,34299000,6372000
160,33779000,6593000
160,34403000,7229000
160,34716000,7209000
160,33841000,7438000
160,34504000,6481000
160,34428000,7200000
160,34469000,7261000
160,33951000,7187000
160,34281000,7324000
160,34152000,6745000
160,33822000,6917000
160,34082000,6647000
160,34171000,7276000
170,60030000,9931000
170,56759000,10283000
170,59884000,10841000
170,58841000,10710000
170,59882000,9630000
170,58957000,10554000
170,59591000,10719000
170,59617000,10769000
170,57711000,9129000
170,59189000,10363000
170,58378000,9571000
170,56162000,9397000
170,56760000,11214000
170,58550000,9126000
170,57636000,9976000
170,59386000,9895000
170,57501000,10137000
170,58882000,10742000
170,57685000,9096000
170,59356000,10049000
170,56196000,10436000
170,59130000,10897000
170,57656000,11150000
170,58195000,9086000
170,59307000,10312000
170,59285000,9405000
170,56968000,10574000
170,56773000,10596000
170,59952000,10699000
170,59422000,9988000
170,58229000,9213000
170,58723000,10866000
170,59210000,10986000
170,58469000,9574000
170,57671000,10167000
170,58749000,10750000
170,56775000,10301000
170,56943000,10994000
170,58284000,9529000
170,58752000,10625000
170,58491000,9329000
170,57082000,10442000
170,57700000,10332000
170,57464000,9358000
170,59768000,10984000
170,58250000,9502000
170,59602000,11064000
170,59879000,10648000
170,57138000,10009000
170,59495000,9670000
170,59292000,11203000
170,58118000,9330000
170,57788000,9786000
170,60275000,10752000
170,58752000,10018000
170,57100000,10761000
170,58470000,9273000
170,59368000,10011000
170,58875000,9599000
170,57127000,10744000
170,56559000,10799000
170,57361000,9106000
170,59184000,10033000
170,57985000,10028000
170,57377000,9456000
170,58394000,10626000
170,59416000,9676000
170,58178000,9836000
170,56573000,10267000
170,58595000,9594000
170,57548000,10799000
170,58288000,9393000
170,59097000,10128000
170,57159000,9221000
170,57476000,10683000
170,56717000,10675000
170,59360000,9420000
170,57208000,10399000
170,56827000,9266000
170,59244000,11091000
170,57655000,9416000
170,60030000,9903000
170,57940000,9541000
170,59171000,10689000
170,59783000,9515000
170,57876000,9792000
170,58332000,9821000
170,59840000,9414000
170,57340000,11040000
170,56921000,10387000
170,59127000,10434000
170,58016000,10242000
170,59020000,9879000
170,57360000,10464000
170,59891000,10060000
170,58899000,10276000
170,58872000,9524000
170,58719000,11072000
170,58973000,9331000
170,59420000,10001000
180,33795000,5931000
180,34166000,7230000
180,34202000,7201000
180,34330000,7390000
180,33972000,7070000
180,34434000,6686000
180,34277000,7227000
180,34388000,7166000
180,33912000,7232000
180,34572000,6975000
180,34095000,7198000
180,34185000,7289000
180,34197000,7399000
180,34510000,7258000
180,33994000,7135000
180,34764000,7708000
180,34433000,7253000
180,34714000,7243000
180,34144000,7160000
180,34807000,6928000
180,34650000,6634000
180,34145000,7242000
180,34390000,7224000
180,34325000,7143000
180,34966000,7188000
180,34071000,6403000
180,34377000,7236000
180,34130000,7204000
180,34403000,7375000
180,33495000,6393000
180,34082000,6043000
180,34310000,7361000
180,34400000,7405000
180,34157000,6754000
180,34298000,6769000
180,34165000,7078000
180,34336000,7509000
180,35223000,7238000
180,34132000,7374000
180,34046000,7241000
180,33837000,6639000
180,33976000,7245000
180,34309000,7152000
180,34278000,6363000
180,34595000,6654000
180,34320000,7234000
180,35048000,7209000
180,33583000,6277000
180,34753000,7362000
180,34366000,7390000
180,34096000,7208000
180,34016000,7792000
180,33482000,6187000
180,34554000,6879000
180,33978000,7680000
180,34081000,7112000
180,34118000,7228000
180,34899000,6946000
180,34550000,7736000
180,34978000,7136000
180,34259000,7850000
180,36731000,7806000
180,36795000,7480000
180,35835000,7448000
180,37687000,7591000
180,35876000,7872000
180,35155000,7265000
180,34095000,7086000
180,33321000,6176000
180,32249000,7302000
180,33951000,7109000
180,34375000,7106000
180,34281000,7157000
180,34439000,7224000
180,33922000,7021000
180,34279000,7202000
180,34114000,7230000
180,33893000,8002000
180,33499000,7160000
180,33628000,6607000
180,34182000,7578000
180,34036000,6843000
180,33745000,7737000
180,33891000,6232000
180,34539000,7097000
180,35275000,7726000
180,36935000,7692000
180,36620000,7591000
180,36424000,7596000
180,35512000,7933000
180,35670000,7152000
180,32520000,6708000
180,35153000,7385000
180,33356000,6950000
180,33113000,6538000
180,32653000,6155000
180,32832000,6959000
180,41704000,8302000
180,34777000,6975000
180,33228000,6233000
190,31151000,7112000
190,33643000,7056000
190,31708000,7995000
190,32289000,7191000
190,32808000,6992000
190,33034000,7770000
190,31046000,7091000
190,30331000,7353000
190,35392000,8116000
190,35705000,8114000
190,34548000,7036000
190,33885000,7319000
190,31476000,7081000
190,32348000,7057000
190,35872000,8057000
190,31227000,7173000
190,33331000,8697000
190,39427000,9356000
190,37878000,9136000
190,37176000,8457000
190,32424000,7478000
190,31829000,8053000
190,32620000,7082000
190,32238000,7513000
190,32051000,6962000
190,30420000,7091000
190,35016000,8195000
190,30856000,7503000
190,29352000,6855000
190,30010000,6779000
190,31446000,6932000
190,33727000,6886000
190,35199000,7235000
190,35054000,6895000
190,30766000,6835000
190,32098000,9627000
190,34080000,8426000
190,32400000,7085000
190,30778000,7825000
190,30914000,6949000
190,33177000,7276000
190,35560000,7947000
190,35051000,7167000
190,33994000,7416000
190,31096000,8795000
190,31027000,7234000
190,30236000,6946000
190,29309000,7151000
190,30503000,7004000
190,33055000,8186000
190,28648000,7269000
190,31051000,6773000
190,30910000,7583000
190,31891000,10465000
190,43654000,10452000
190,37948000,8430000
190,35870000,8589000
190,35549000,8690000
190,35499000,8988000
190,35091000,8367000
190,38114000,8489000
190,33584000,7415000
190,32138000,6820000
190,32685000,6815000
190,30698000,6864000
190,28143000,7563000
190,33480000,7076000
190,32778000,6772000
190,30139000,6834000
190,32936000,8131000
190,31883000,7044000
190,31543000,7287000
190,30117000,6825000
190,29209000,7322000
190,30194000,7644000
190,32347000,7593000
190,36370000,8468000
190,33307000,7159000
190,33785000,6885000
190,32159000,10026000
190,37904000,10847000
190,34373000,7460000
190,34097000,6782000
190,32490000,7499000
190,34779000,7158000
190,35269000,8627000
190,35463000,7378000
190,30609000,6868000
190,30244000,6856000
190,33184000,8041000
190,31548000,7970000
190,32397000,6806000
190,34643000,6776000
190,29041000,6775000
190,29393000,6793000
190,29597000,7024000
190,29718000,6894000
190,29500000,6637000
190,30718000,6673000
190,31614000,6830000
200,49092000,8871000
200,48891000,8709000
200,49432000,8591000
200,49960000,9590000
200,48944000,9831000
200,52128000,8682000
200,48625000,8763000
200,48746000,8932000
200,48907000,8561000
200,47814000,9260000
200,51339000,9240000
200,52795000,9054000
200,48139000,8938000
200,48838000,8708000
200,49129000,8564000
200,51880000,8704000
200,49492000,9320000
200,50177000,9289000
200,50643000,9916000
200,61549000,11639000
200,72942000,13501000
200,56924000,10888000
200,59904000,11632000
200,58769000,9457000
200,51585000,9823000
200,55406000,10300000
200,52759000,9730000
200,52864000,9840000
200,53982000,9721000
200,51667000,9191000
200,51680000,9090000
200,49880000,8749000
200,49377000,8707000
200,47379000,8851000
200,47403000,9009000
200,51736000,9324000
200,61026000,11676000
200,58998000,9949000
200,50972000,9707000
200,51001000,10153000
200,53196000,9091000
200,49952000,9072000
200,49854000,8974000
200,52456000,9922000
200,57774000,11475000
200,54583000,10064000
200,50668000,9132000
200,50503000,9229000
200,51284000,9210000
200,52612000,9256000
200,52520000,9364000
200,50906000,8714000
200,50822000,9272000
200,54994000,8892000
200,48963000,8700000
200,47472000,8875000
200,49564000,9267000
200,47527000,8703000
200,52554000,8971000
200,53564000,9335000
200,52846000,9123000
200,52413000,9442000
200,53082000,9183000
200,48954000,9290000
200,49502000,9133000
200,47521000,8729000
200,50004000,9278000
200,50808000,8933000
200,53747000,9472000
200,53782000,8909000
200,49451000,8999000
200,56204000,12451000
200,70925000,12743000
200,59306000,10802000
200,57870000,10334000
200,58843000,9846000
200,60045000,10734000
200,51097000,9637000
200,52397000,9261000
200,52322000,8963000
200,49578000,9136000
200,51966000,9205000
200,52538000,9265000
200,49694000,8951000
200,55587000,9808000
200,48566000,8819000
200,47532000,8811000
200,53102000,9315000
200,51195000,9523000
200,53222000,8739000
200,49000000,9061000
200,50248000,9225000
200,50389000,8652000
200,50251000,9000000
200,48827000,9083000
200,50044000,9120000
200,49714000,8901000
200,48338000,9030000
200,52355000,9728000
200,57882000,10952000
210,32860000,5899000
210,32208000,5923000
210,28281000,6262000
210,30393000,6101000
210,30806000,5973000
210,29465000,5880000
210,27924000,6007000
210,28852000,5963000
210,35815000,7543000
210,38261000,8168000
210,36705000,7224000
210,37060000,7663000
210,35060000,7230000
210,29522000,5930000
210,28755000,6556000
210,36266000,7683000
210,37942000,8161000
210,40782000,8894000
210,38561000,7821000
210,36384000,7677000
210,38995000,7926000
210,43346000,8948000
210,42750000,8280000
210,37497000,7104000
210,30291000,6087000
210,37812000,7967000
210,33014000,6166000
210,28623000,5998000
210,28573000,5816000
210,30103000,5819000
210,27858000,5924000
210,28392000,5823000
210,28654000,6781000
210,29852000,5975000
210,27864000,6253000
210,27518000,5994000
210,27877000,6022000
210,27481000,6052000
210,27523000,6051000
210,28294000,5949000
210,27683000,6089000
210,28343000,5943000
210,28032000,5739000
210,28471000,5760000
210,28193000,5822000
210,29662000,5831000
210,27647000,5857000
210,28566000,5871000
210,27828000,5719000
210,27448000,6210000
210,28884000,5909000
210,27331000,5729000
210,27426000,5858000
210,27663000,5686000
210,28345000,7642000
210,27846000,5856000
210,28364000,6024000
210,27750000,6047000
210,28191000,5971000
210,27828000,5818000
210,27659000,5947000
210,28398000,5786000
210,27584000,6147000
210,28191000,5817000
210,28509000,5751000
210,27423000,6020000
210,28663000,5781000
210,28371000,5711000
210,26949000,5682000
210,29471000,5835000
210,27983000,5889000
210,27241000,5712000
210,27391000,5900000
210,27519000,6713000
210,29068000,5743000
210,27959000,5870000
210,27605000,5691000
210,27316000,5907000
210,30572000,5738000
210,27594000,5689000
210,27777000,5704000
210,27672000,5767000
210,27709000,5834000
210,28047000,5814000
210,30896000,5772000
210,28098000,5939000
210,31423000,6073000
210,27089000,5760000
210,28910000,6464000
